"id_individual","id_unit","time","out_cont_1"
18,18,75,0.364822459117688
18,18,76,0.365741207436891
18,18,77,-0.0937154240046665
18,18,78,-0.159336455343633
18,18,79,-0.0214150963389397
18,18,80,0.112778911289126
18,18,81,0.255130625334668
18,18,82,0.570567797300606
18,18,83,-0.0943105838194577
18,18,84,-0.0137049350453844
18,18,85,-0.476210148592641
18,18,86,-0.260233433883001
18,18,87,0.261876965927891
18,18,88,-0.474937976238562
18,18,89,-0.053350195502428
18,18,90,0.0437970223859391
18,18,91,0.383462477677261
18,18,92,0.0390682633446055
18,18,93,0.0916730012760819
18,18,94,0.235375323419435
18,18,95,0.174425069773383
18,18,96,0.600099455954488
18,18,97,0.929485062368143
18,18,98,0.552960257106256
18,18,99,0.479894205213309
19,19,1,-0.359680323867814
19,19,2,-0.306587094456456
19,19,3,0.0460959908843577
19,19,4,-0.11452755465554
19,19,5,-0.862987179045047
19,19,6,-0.507005767510682
19,19,7,-0.598947129208421
19,19,8,-0.918422794465654
19,19,9,-0.980996449761994
19,19,10,-0.424590538364916
19,19,11,-0.937698577983849
19,19,12,-0.804282615659352
19,19,13,-1.20111204665831
19,19,14,-0.92043582433879
19,19,15,-0.44366304839575
19,19,16,0.271063474093026
19,19,17,-0.542201442410541
19,19,18,-0.780823411992177
19,19,19,-0.790536156154828
19,19,20,-0.3211642526375
19,19,21,-0.466078727903045
19,19,22,0.255714124928302
19,19,23,-0.268575030504013
19,19,24,0.0747130119789738
19,19,25,-0.0870896731018974
19,19,26,-0.272732035227832
19,19,27,-0.510642882512101
19,19,28,-0.670583874314677
19,19,29,-0.689671872265189
19,19,30,-0.686649231355666
19,19,31,-0.942502930045916
19,19,32,-0.778006688265826
19,19,33,-1.05639493037224
19,19,34,-1.16018301196827
19,19,35,-1.04063471097678
19,19,36,-0.890276438903126
19,19,37,-0.787248234685394
19,19,38,0.281350993239127
19,19,39,0.0820370256240054
19,19,40,-0.347734054432603
19,19,41,-0.207719765548518
19,19,42,-0.281946196015081
19,19,43,-0.720419288821961
19,19,44,-0.596026075555337
19,19,45,-0.676604370106971
19,19,46,-1.33404703681197
19,19,47,-1.56190186481318
19,19,48,-0.996759616886117
19,19,49,-1.00272310843323
19,19,50,-1.45679093628757
19,19,51,-1.31788842083819
19,19,52,-1.48877755399936
19,19,53,-1.49593723269414
19,19,54,-1.51843518879705
19,19,55,-1.29668839308307
19,19,56,-1.35986076781636
19,19,57,-1.66254985535255
19,19,58,-1.68807455492412
19,19,59,-1.47062355448282
19,19,60,-1.54410453938154
19,19,61,-1.34378342394803
19,19,62,-1.34561914281467
19,19,63,-1.41131061472788
19,19,64,-1.18046808434718
19,19,65,-1.12959723998907
19,19,66,-1.35511547746398
19,19,67,-1.30528086965334
19,19,68,-1.38879211426656
19,19,69,-0.896828864784441
19,19,70,-0.750853074104017
19,19,71,-0.552712410197346
19,19,72,-0.514481680603403
19,19,73,-0.796088957767208
19,19,74,-0.750520681721711
19,19,75,-0.608819391255882
19,19,76,-0.846049634003219
19,19,77,-0.671503697962756
19,19,78,-0.756873602107641
19,19,79,-0.344050240563089
19,19,80,-0.899082431778148
19,19,81,-0.530617427191984
19,19,82,-0.347222913439207
19,19,83,-0.130438169193333
19,19,84,-0.360509807549515
19,19,85,-0.534618871812456
19,19,86,-0.323675995372591
19,19,87,-0.338662677776225
19,19,88,-0.667186659400011
19,19,89,-0.700665326511876
19,19,90,-0.707663197993785
19,19,91,-0.650009767300234
19,19,92,-0.840724414201519
19,19,93,-0.673045226770195
19,19,94,-0.446624556141208
19,19,95,-0.708535462744297
19,19,96,-1.08482914531364
19,19,97,-0.845799340564942
19,19,98,-0.704829988656936
19,19,99,-0.870816649728525
20,20,1,0.5603632904339
20,20,2,0.108616555768141
20,20,3,0.207845189054951
20,20,4,0.0875564146567707
20,20,5,0.960273843665591
20,20,6,0.885668828880595
20,20,7,1.20424536734384
20,20,8,1.51154145642969
20,20,9,1.25627775182429
20,20,10,0.767792023569555
20,20,11,0.713788748387839
20,20,12,1.48520975556986
20,20,13,1.34620950478941
20,20,14,0.258236113710327
20,20,15,-0.123007838562929
20,20,16,-0.114788351140977
20,20,17,0.120456415750304
20,20,18,-1.99484736660351
20,20,19,-1.92820875061981
20,20,20,-1.33006533779781
20,20,21,-1.25371214590081
20,20,22,-1.12548253461125
20,20,23,-0.686173997800895
20,20,24,-0.298303137142627
20,20,25,-0.981314222298588
20,20,26,-0.233891244859417
20,20,27,0.0104900095064227
20,20,28,-0.280536058652505
20,20,29,0.241362771108401
20,20,30,-0.465468833869706
20,20,31,-0.586845445727783
20,20,32,-1.05782150222947
20,20,33,-1.20462324819923
20,20,34,-1.1627144873414
20,20,35,-0.890816134319771
20,20,36,-0.69785389111849
20,20,37,-0.2819873448896
20,20,38,-0.555435376281722
20,20,39,-0.176640346914782
20,20,40,-0.0547153632814784
20,20,41,0.11897330841409
20,20,42,0.0641932655604715
20,20,43,-0.16710303676131
20,20,44,-0.408654903303321
20,20,45,-0.407423593906527
20,20,46,-1.09597041153309
20,20,47,-0.858767426038775
20,20,48,-0.821407560764862
20,20,49,-0.573639160225243
20,20,50,-0.468799871194781
20,20,51,-0.22094644948334
20,20,52,-0.133065328063226
20,20,53,-0.413160984751147
20,20,54,-0.185829495005204
20,20,55,0.431322843222077
20,20,56,0.0717254090754539
20,20,57,0.183749722588309
20,20,58,0.318043293991798
20,20,59,-0.597541326643799
20,20,60,-0.938087081800069
20,20,61,-0.818730756079632
20,20,62,-0.772424444825332
20,20,63,-0.375804475559225
20,20,64,-0.295752739919808
20,20,65,-0.366649085015271
20,20,66,-0.484681131763501
20,20,67,-0.230492365961311
20,20,68,0.42193435019753
20,20,69,-0.0318947661230381
20,20,70,0.222579764216239
20,20,71,0.397100296784896
20,20,72,0.782188756793134
20,20,73,0.413352906003604
20,20,74,0.053061752569319
20,20,75,0.237688792971923
20,20,76,0.0990669878094358
20,20,77,0.016602237650888
20,20,78,-0.297225657016423
20,20,79,0.488578255670942
20,20,80,0.269848219265383
20,20,81,0.397622461673587
20,20,82,-0.393834149929344
20,20,83,-0.382500917024347
20,20,84,-0.0755655914271324
20,20,85,0.0268550359674421
20,20,86,-0.355525404420467
20,20,87,-0.362099179265114
20,20,88,-0.578515904377905
20,20,89,0.25710695119277
20,20,90,0.0586417352829958
20,20,91,0.0421182503616105
20,20,92,0.107299258969144
20,20,93,0.407305618953456
20,20,94,-0.0633441731294123
20,20,95,0.0526549375158242
20,20,96,-0.970080358972048
20,20,97,-1.67773595259959
20,20,98,-1.37350709813726
20,20,99,-1.64686266925535
21,21,1,0.782214332763789
21,21,2,0.837769642200462
21,21,3,1.36964646513142
21,21,4,0.915972911833131
21,21,5,2.33900435872835
21,21,6,2.85955719900896
21,21,7,2.58806811761732
21,21,8,1.1776462970613
21,21,9,1.11321684548972
21,21,10,0.605895775568929
21,21,11,0.647597162278004
21,21,12,0.235326858863801
21,21,13,-0.023969408487608
21,21,14,-0.384638136710462
21,21,15,-0.494533714756052
21,21,16,-0.63740304159348
21,21,17,-0.735330655070148
21,21,18,-0.568790579807246
21,21,19,-0.627037846810411
21,21,20,-0.614288749542542
21,21,21,-0.27994866487604
21,21,22,-0.0319336096876771
21,21,23,-0.0832636785175941
21,21,24,0.093098293717309
21,21,25,0.392973863637457
21,21,26,0.723900174909578
21,21,27,0.130543126787034
21,21,28,-0.326691263791471
21,21,29,-0.574293109075037
21,21,30,-1.42739717307093
21,21,31,-0.715409425387427
21,21,32,-0.417952357200541
21,21,33,-1.24899583591675
21,21,34,-0.584338963171905
21,21,35,-0.343664810607859
21,21,36,-0.20743375646942
21,21,37,-0.0223736752705565
21,21,38,-0.0537867332457238
21,21,39,-0.562549821618831
21,21,40,-0.749987505309474
21,21,41,-0.79095970988553
21,21,42,0.24042265021674
21,21,43,0.602079711543154
21,21,44,0.343943553501648
21,21,45,-0.225798054484009
21,21,46,0.166200982633568
21,21,47,0.123099950474308
21,21,48,0.412854579352084
21,21,49,-1.31672919096468
21,21,50,-0.810110009174035
21,21,51,-0.936030504790442
21,21,52,-0.386161275840118
21,21,53,0.516964240263017
21,21,54,-0.391637973384942
21,21,55,-0.381956006749181
21,21,56,0.70442391352419
21,21,57,-0.865541108966956
21,21,58,-0.622057915850798
21,21,59,0.210266993055016
21,21,60,-0.443422789867559
21,21,61,-0.490738143473223
21,21,62,-0.756978460270371
21,21,63,0.369112996239027
21,21,64,0.736966320041041
21,21,65,0.240255924047968
21,21,66,0.00166997825760259
21,21,67,0.516362261925212
21,21,68,-0.155343293462814
21,21,69,-0.424102672801668
21,21,70,0.132780075902275
21,21,71,-0.910856064684236
21,21,72,-0.888160444700738
21,21,73,-1.06882692317581
21,21,74,-1.16859075008145
21,21,75,-0.421363793985885
21,21,76,0.321320494654795
21,21,77,-0.589444876787735
21,21,78,-0.320210382512614
21,21,79,0.537508782826667
21,21,80,-0.143666599739253
21,21,81,0.00262668126842826
21,21,82,0.0430367690461044
21,21,83,0.0185275533032288
21,21,84,0.0407756849354154
21,21,85,-0.113445194033025
21,21,86,-0.511042300227602
21,21,87,-0.22301197584649
21,21,88,0.812436404098577
21,21,89,0.104126268898781
21,21,90,0.391338413819829
21,21,91,1.44884719403294
21,21,92,0.539495572215129
21,21,93,1.31763151239685
21,21,94,-0.0338488573006176
21,21,95,-0.0712633509881817
21,21,96,-0.198626628063089
21,21,97,-0.774364877035135
21,21,98,-0.700480660202266
21,21,99,-0.149962007162077
22,22,1,0.64106707750961
22,22,2,0.588757409969782
22,22,3,1.4361524000773
22,22,4,0.180235053581608
22,22,5,-0.0033231932530792
22,22,6,0.115204153108893
22,22,7,0.876223788350367
22,22,8,1.45774044460057
22,22,9,0.89196363835278
22,22,10,0.157984130023288
22,22,11,0.124628794422736
22,22,12,0.158653843975805
22,22,13,0.900574771249835
22,22,14,0.703848282268504
22,22,15,0.729288335147717
22,22,16,0.209914924197375
22,22,17,-0.454374765261646
22,22,18,0.621384749739966
22,22,19,0.783795076449016
22,22,20,-1.12736232956626
22,22,21,-0.963960011403263
22,22,22,1.20611140505453
22,22,23,-1.191033451448
22,22,24,-0.172023706368929
22,22,25,-1.42830709578073
22,22,26,-1.38833574805237
22,22,27,-1.6400831311886
22,22,28,-0.103869212702104
22,22,29,-1.5858636564123
22,22,30,0.948305919123452
22,22,31,-1.13494201716767
22,22,32,-0.196873347548331
22,22,33,-0.403895637978428
22,22,34,-0.897966651022697
22,22,35,-0.501393968435084
22,22,36,-0.9644540289767
22,22,37,-1.10865081791592
22,22,38,-1.32447807966659
22,22,39,-0.843153800537093
22,22,40,-0.732538979117549
22,22,41,-0.692354577440665
22,22,42,-1.32473368028956
22,22,43,-1.48341393031279
22,22,44,-0.898063257695783
22,22,45,-0.191769288943774
22,22,46,0.833374718671406
22,22,47,0.356201702765144
22,22,48,-1.17765153939281
22,22,49,-0.469330242462925
22,22,50,-0.782313043768946
22,22,51,-0.759128833079587
22,22,52,1.008798587839
22,22,53,1.1315877312446
22,22,54,-1.15371417900731
22,22,55,-0.797577578103806
22,22,56,-0.303547172587002
22,22,57,-1.08328588458132
22,22,58,0.250471192771255
22,22,59,-0.995764037361488
22,22,60,0.577114836494894
22,22,61,0.929917649983021
22,22,62,-1.20713494774159
22,22,63,-0.883977330024226
22,22,64,0.0289995293549428
22,22,65,0.161717597050295
22,22,66,-0.624875947796899
22,22,67,-1.13982886953631
22,22,68,-0.84931766349347
22,22,69,0.639076156748167
22,22,70,-0.145150398786399
22,22,71,-0.624750231442656
22,22,72,0.141290866429119
22,22,73,0.517301406865764
22,22,74,-0.533641310762251
22,22,75,-1.07225323776876
22,22,76,-1.00155716128376
22,22,77,0.913954764404665
22,22,78,-0.639944351146689
22,22,79,-0.418941429005378
22,22,80,0.284769108008982
22,22,81,0.151796705776517
22,22,82,-1.28778993467714
22,22,83,0.872277399099101
22,22,84,-0.0201574725735218
22,22,85,-1.18695066738261
22,22,86,0.186306146422927
22,22,87,0.746368464614108
22,22,88,-1.18619473016365
22,22,89,-1.32859794357693
22,22,90,-1.33691284850288
22,22,91,0.715135869156594
22,22,92,-0.732444923193224
22,22,93,-1.2778650860766
22,22,94,-1.35624669981175
22,22,95,-0.0485086165690336
22,22,96,-0.989450612700907
22,22,97,0.276384444721485
22,22,98,-0.734060808573762
22,22,99,0.32926355202816
23,23,1,-0.841261246850421
23,23,2,-0.341683419025967
23,23,3,0.00316032816552331
23,23,4,-0.230200465037289
23,23,5,-0.387494237546402
23,23,6,-0.44134362634317
23,23,7,-0.402516811318759
23,23,8,-0.0343276218049089
23,23,9,-0.200695252344455
23,23,10,0.160082170640527
23,23,11,0.405519201548194
23,23,12,0.147150657890274
23,23,13,-0.0511379628730687
23,23,14,-0.207533697599883
23,23,15,-0.269560990316316
23,23,16,0.153476038452129
23,23,17,0.968943571920786
23,23,18,0.195901247640038
23,23,19,0.150885945650954
23,23,20,0.0462411452719937
23,23,21,0.130879038718587
23,23,22,0.417875307540642
23,23,23,1.20580875425867
23,23,24,-0.0295680529041705
23,23,25,0.262561607173079
23,23,26,0.213019327467426
23,23,27,0.316261955491964
23,23,28,0.320866117941852
23,23,29,0.242278118891517
23,23,30,-0.263795825722687
23,23,31,-0.0525686767629766
23,23,32,-0.285172480220595
23,23,33,-0.0520132673877749
23,23,34,0.340392381550039
23,23,35,-0.126899528821545
23,23,36,-0.036774088657661
23,23,37,0.506520169205057
23,23,38,-0.171613331116245
23,23,39,0.197261827224163
23,23,40,-0.0885260356083844
23,23,41,0.346283698376727
23,23,42,0.368381400991567
23,23,43,-0.0850441494225916
23,23,44,0.11582731674788
23,23,45,0.268814736009474
23,23,46,0.213058184720656
23,23,47,1.18898892583919
23,23,48,0.768623700296799
23,23,49,0.405402669946116
23,23,50,0.248231547958678
23,23,51,1.13354706162589
23,23,52,0.0774223113594856
23,23,53,0.930208155190213
23,23,54,0.801048601771958
23,23,55,0.271892512278704
23,23,56,-0.38649214318449
23,23,57,-0.0554074187972
23,23,58,-0.0427128232479232
23,23,59,0.513738233961196
23,23,60,0.353896598479521
23,23,61,0.133254216463927
23,23,62,-0.357844637481434
23,23,63,-0.0245959126664375
23,23,64,0.758719355925472
23,23,65,0.512133710044644
23,23,66,0.499664637332766
23,23,67,0.856722456250368
23,23,68,0.767661330430521
23,23,69,0.541637808327499
23,23,70,0.871741246501457
23,23,71,0.0834293979543041
23,23,72,0.524021776661171
23,23,73,0.312165891431062
23,23,74,0.651843418276113
23,23,75,0.563766762605325
23,23,76,0.445999207255526
23,23,77,0.226068529591473
23,23,78,0.499770664268541
23,23,79,0.411363189917047
23,23,80,0.367759867714434
23,23,81,0.427062691425504
23,23,82,0.418583784470207
23,23,83,0.0996636311188425
23,23,84,0.0187045594367611
23,23,85,0.522887659838695
23,23,86,0.105604552305551
23,23,87,0.337246745606689
23,23,88,0.648173586368734
23,23,89,0.416005609613432
23,23,90,0.228500069827921
23,23,91,0.50390500032173
23,23,92,-0.0379260051291984
23,23,93,0.238758261747266
23,23,94,0.492151751863666
23,23,95,0.465893379915973
23,23,96,0.00564234275544206
23,23,97,-0.149425826814615
23,23,98,0.0491319359835327
23,23,99,0.945833257763167
24,24,1,0.661009196083884
24,24,2,0.170003230589416
24,24,3,-0.794167607530351
24,24,4,-0.415620877451773
24,24,5,-1.35853737026151
24,24,6,-1.14922228356174
24,24,7,-1.03907560945398
24,24,8,0.790110867496286
24,24,9,1.6483737801538
24,24,10,2.66682101971214
24,24,11,3.62164678436449
24,24,12,4.64435924678447
24,24,13,4.36829069968636
24,24,14,4.71290576650408
24,24,15,6.23138425553008
24,24,16,6.47746485712702
24,24,17,5.49053396330223
24,24,18,4.13746659292196
24,24,19,2.8222622593008
24,24,20,1.83780409326179
24,24,21,2.07068459671328
24,24,22,3.09665057101785
24,24,23,2.74614895777587
24,24,24,3.45355637491694
24,24,25,3.31733148148371
24,24,26,3.20156592708111
24,24,27,2.81408165079401
24,24,28,1.64830476889987
24,24,29,2.73664467931003
24,24,30,2.41602227602145
24,24,31,0.749690607525375
24,24,32,1.55792941663485
24,24,33,0.64611471136849
24,24,34,-0.0276679855195335
24,24,35,-2.00246604185506
24,24,36,-1.33980810494314
24,24,37,-1.23184645559317
24,24,38,-2.04786005140256
24,24,39,-1.5595838252435
24,24,40,-1.55523568235529
24,24,41,-1.57931155094145
24,24,42,-1.72405262621095
24,24,43,-0.844430277823676
24,24,44,-2.73375187095819
24,24,45,-2.09052551272941
24,24,46,-3.09735316145421
24,24,47,0.614876079465744
24,24,48,-1.90592426714162
24,24,49,-0.245320564224148
24,24,50,-0.325274104321725
24,24,51,-0.0482075511110906
24,24,52,-1.3081551599679
24,24,53,0.136677453175653
24,24,54,0.41470658954804
24,24,55,-1.12190890871296
24,24,56,0.342333693865127
24,24,57,0.926986072334132
24,24,58,0.882566065559849
24,24,59,1.28410048098486
24,24,60,1.52784399700492
24,24,61,1.66950988794968
24,24,62,2.19528513238371
24,24,63,2.32514324760795
24,24,64,1.39498367859094
24,24,65,1.0922394495942
24,24,66,0.417868905142748
24,24,67,-0.289481514376571
24,24,68,-1.38275554208834
24,24,69,-2.47153131402939
24,24,70,-2.50085704370735
24,24,71,-1.64145570292308
24,24,72,-2.26663416065879
24,24,73,-0.477658792463595
24,24,74,-0.308464624113815
24,24,75,-0.409560275443743
24,24,76,0.0391230203762788
24,24,77,-0.0114162935318419
24,24,78,-0.464635124938912
24,24,79,0.462924873684064
24,24,80,-0.00679290247456399
24,24,81,0.0686876648573739
24,24,82,-0.317204676923376
24,24,83,-0.821298497291321
24,24,84,0.693637260707772
24,24,85,-0.545102139684334
24,24,86,-1.18033744351159
24,24,87,-0.278994260148796
24,24,88,-0.153432826633407
24,24,89,0.0197668094995949
24,24,90,0.606831870983444
24,24,91,0.683474497548362
24,24,92,0.320357446252258
24,24,93,0.743622489008968
24,24,94,0.0486991703698182
24,24,95,1.24910316285571
24,24,96,0.689359267696984
24,24,97,1.69937938258141
24,24,98,0.410699524486517
24,24,99,-0.0922932750280359
25,25,1,-1.23907893871479
25,25,2,-1.11950069096596
25,25,3,-1.47628525937648
25,25,4,-1.62275279814629
25,25,5,-1.52176395355221
25,25,6,-1.23178153019734
25,25,7,-0.349509143088151
25,25,8,-0.977068693633257
25,25,9,-1.28723664246773
25,25,10,-1.18985171197233
25,25,11,-1.13347696468964
25,25,12,-1.11863815868175
25,25,13,-1.24202567150033
25,25,14,-0.991926793968638
25,25,15,-1.01114101169382
25,25,16,-1.10043416430476
25,25,17,-1.28434236739805
25,25,18,-1.33722798115006
25,25,19,-1.36763424743704
25,25,20,-1.34600322733733
25,25,21,-1.34720928001678
25,25,22,-1.42018728886798
25,25,23,-1.36234769638655
25,25,24,-1.3895303102907
25,25,25,-1.37679372477586
25,25,26,-1.29514063366275
25,25,27,-1.48279162362915
25,25,28,-1.53352157606336
25,25,29,-1.58201843932372
25,25,30,-1.96379664212348
25,25,31,-1.39445178024687
25,25,32,-0.652168748827128
25,25,33,-1.11749807434942
25,25,34,-1.19348050990807
25,25,35,-0.912982387734506
25,25,36,-0.933718432100915
25,25,37,-1.15980579149776
25,25,38,-1.59866759590427
25,25,39,-1.65317518663868
25,25,40,-1.60133872102323
25,25,41,-1.69115953313241
25,25,42,-1.83186821167356
25,25,43,-1.62432581801763
25,25,44,-1.41192188599925
25,25,45,-1.2289815747053
25,25,46,-1.26616387090684
25,25,47,-1.34523097837298
25,25,48,-1.22581781863226
25,25,49,-1.04269868181199
25,25,50,-1.16070889892741
25,25,51,-1.14525267159335
25,25,52,-0.943539617361378
25,25,53,-0.945440815525753
25,25,54,-0.722885049874702
25,25,55,-0.673613208040545
25,25,56,-1.12439883012869
25,25,57,-1.18538489304994
25,25,58,-0.80806853096506
25,25,59,-1.26494173623231
25,25,60,-1.15059656482509
25,25,61,-1.10585994338178
25,25,62,-1.03188181919087
25,25,63,-1.29420498563296
25,25,64,-0.862632662806238
25,25,65,-1.09312839335384
25,25,66,-0.852268285306526
25,25,67,-1.06168057981805
25,25,68,-1.48941498206839
25,25,69,-1.46806887027579
25,25,70,-1.12358805268776
25,25,71,-1.0029095855098
25,25,72,-1.44157635958667
25,25,73,-1.24382737480512
25,25,74,-1.08418860219992
25,25,75,-1.13236048345376
25,25,76,-1.54612459629997
25,25,77,-1.46762695776537
25,25,78,-1.41012770693549
25,25,79,-1.45177160759729
25,25,80,-1.34102638914762
25,25,81,-0.844774560228082
25,25,82,-1.10467458344958
25,25,83,-1.41861476222851
25,25,84,-1.58427036270588
25,25,85,-1.50012304150572
25,25,86,-0.852711571221156
25,25,87,-1.36016806125204
25,25,88,-1.41755498232497
25,25,89,-0.995346949558834
25,25,90,-1.20466508299699
25,25,91,-0.880647041007498
25,25,92,-0.910875348752232
25,25,93,-0.739451220194228
25,25,94,-1.84913098290898
25,25,95,-1.16731060129307
25,25,96,-1.53004329039397
25,25,97,-0.98963527531548
25,25,98,-1.38204775418285
25,25,99,-0.836711064449789
26,26,1,-1.07661107404806
26,26,2,-1.03996841698323
26,26,3,-0.819242457083439
26,26,4,-1.31785573620862
26,26,5,-1.71086718235868
26,26,6,-1.6592725732142
26,26,7,-1.98465353611414
26,26,8,-1.64229998071468
26,26,9,-1.40743831228769
26,26,10,-1.44623677542522
26,26,11,-1.21916741682071
26,26,12,-1.18234708630508
26,26,13,-1.29164616117125
26,26,14,-1.31483078744546
26,26,15,-1.50418965883264
26,26,16,-1.47532401932505
26,26,17,-1.52739576052742
26,26,18,-1.65836068911395
26,26,19,-1.91448419937073
26,26,20,-1.73784138704678
26,26,21,-1.72796853963337
26,26,22,-1.52107710509667
26,26,23,-1.23621039107987
26,26,24,-1.58127543994608
26,26,25,-1.58042958159872
26,26,26,-1.41430077303286
26,26,27,-1.1431987810364
26,26,28,-1.351331909939
26,26,29,-1.79681657835196
26,26,30,-1.83931534854583
26,26,31,-1.78807625570446
26,26,32,-1.21248791223579
26,26,33,-1.62747751204135
26,26,34,-1.12498300718461
26,26,35,-1.43542678524255
26,26,36,-1.78602941182018
26,26,37,-0.995691128914542
26,26,38,-1.8815266229707
26,26,39,-1.3219769539803
26,26,40,-1.49640158994726
26,26,41,-1.8140957281944
26,26,42,-1.4726955282123
26,26,43,-1.53405466437829
26,26,44,-1.4810231957552
26,26,45,-1.06087283360256
26,26,46,-1.44073385845758
26,26,47,-1.15427242371295
26,26,48,-1.36045781908147
26,26,49,-1.33617656267712
26,26,50,-1.25583408940781
26,26,51,-1.36540880989134
26,26,52,-1.26646557173074
26,26,53,-1.48826066655567
26,26,54,-1.1177614153429
26,26,55,-0.891964141262044
26,26,56,-1.22138162309268
26,26,57,-1.09070991235162
26,26,58,-1.44151772768053
26,26,59,-1.93519396733217
26,26,60,-1.51357163202109
26,26,61,-0.899430174061411
26,26,62,-0.928861556033558
26,26,63,-0.968919355866484
26,26,64,-1.37463872201395
26,26,65,-1.35617973053892
26,26,66,-1.82681580243683
26,26,67,-1.58400777240291
26,26,68,-0.882452184331361
26,26,69,-0.537371431719209
26,26,70,-1.05703256048522
26,26,71,-0.958300274574146
26,26,72,-0.740417901750719
26,26,73,-1.3810385805881
26,26,74,-1.42972698674295
26,26,75,-1.65589912591314
26,26,76,-1.39522724834989
26,26,77,-1.71455006053313
26,26,78,-1.31025832908762
26,26,79,-1.03727220093981
26,26,80,-1.39685173931787
26,26,81,-1.01348651528902
26,26,82,-1.20901115039668
26,26,83,-1.00495380663741
26,26,84,-1.48342693067326
26,26,85,-1.69017746470248
26,26,86,-1.57690952968105
26,26,87,-1.46044477379818
26,26,88,-1.31906948561982
26,26,89,-1.05556821210583
26,26,90,-1.28647259639583
26,26,91,-1.01689373385391
26,26,92,-1.3431103094575
26,26,93,-1.32016470503435
26,26,94,-1.77010447976734
26,26,95,-1.49195519120541
26,26,96,-0.939565896832745
26,26,97,-0.861992452675265
26,26,98,-1.86288961167309
26,26,99,-1.45686875265693
27,27,1,0.35315412754903
27,27,2,0.280105527415689
27,27,3,0.227512832491912
27,27,4,0.171574092966305
27,27,5,-0.376835461206117
27,27,6,-0.386447314338952
27,27,7,-0.513837247720672
27,27,8,-0.0650555022613634
27,27,9,0.762716024196639
27,27,10,0.786557286516206
27,27,11,0.629604453238066
27,27,12,0.113197307695126
27,27,13,0.187925952723902
27,27,14,0.13977514360072
27,27,15,0.0675466199429796
27,27,16,0.136510506724796
27,27,17,-0.430632119438765
27,27,18,0.036991223643154
27,27,19,-0.226104558556508
27,27,20,-0.240298717522453
27,27,21,-0.488006920000239
27,27,22,-0.457927786846663
27,27,23,-0.68858085801109
27,27,24,0.466538312743231
27,27,25,-0.684554780716311
27,27,26,-1.43096814541415
27,27,27,-0.819833423929168
27,27,28,0.00269441284465044
27,27,29,0.433063346802683
27,27,30,0.0451199982089209
27,27,31,0.0461963693658581
27,27,32,-0.876457534518828
27,27,33,0.634035635666844
27,27,34,0.278766144233317
27,27,35,-0.17023890665697
27,27,36,-0.195025845206213
27,27,37,0.161459125841248
27,27,38,0.263794775769461
27,27,39,0.509234955819248
27,27,40,0.971969792450298
27,27,41,0.136295857507211
27,27,42,0.268028916707299
27,27,43,0.395739280487891
27,27,44,0.40109819721706
27,27,45,0.601168384975583
27,27,46,0.387203894589708
27,27,47,0.0871926759912331
27,27,48,0.0305327473284273
27,27,49,0.0595535448037402
27,27,50,-0.0526406979332858
27,27,51,0.154877860085262
27,27,52,0.496730528404485
27,27,53,0.36656729293113
27,27,54,0.289926100213657
27,27,55,0.00054609695372026
27,27,56,0.751175852814449
27,27,57,-0.0689429840068761
27,27,58,0.199858096125249
27,27,59,0.0995658550610002
27,27,60,0.0355429625332791
27,27,61,0.779840486426505
27,27,62,0.88695989488288
27,27,63,0.902752902154069
27,27,64,0.871417227493375
27,27,65,0.443103143033062
27,27,66,-0.0400199373937528
27,27,67,0.485239242817911
27,27,68,0.634126289296426
27,27,69,0.76359212924345
27,27,70,0.67410688572864
27,27,71,0.535562720196764
27,27,72,0.311862121333673
27,27,73,0.366181527362233
27,27,74,1.21225250111918
27,27,75,0.996198186689396
27,27,76,0.643496358150964
27,27,77,0.674338919280387
27,27,78,0.550983903145891
27,27,79,0.90336176703821
27,27,80,0.769023978346804
27,27,81,0.121833590865084
27,27,82,0.229714942779123
27,27,83,0.344543914985279
27,27,84,-0.365846035223445
27,27,85,-0.565115242560515
27,27,86,0.17673815538372
27,27,87,-0.161374553725333
27,27,88,-0.351754842576679
27,27,89,-0.337598358089803
27,27,90,-0.198720426058622
27,27,91,-0.281252480310071
27,27,92,0.446406339302307
27,27,93,0.599537539449998
27,27,94,0.57391580293534
27,27,95,0.668996908732792
27,27,96,0.406689421837603
27,27,97,-0.115650401140896
27,27,98,-0.36744837677563
27,27,99,-0.353727296482008
28,28,1,-0.946274969608536
28,28,2,-0.886028820629265
28,28,3,-0.923221213112811
28,28,4,-0.876792543838271
28,28,5,-0.808576358863553
28,28,6,-0.796223549978708
28,28,7,-0.469870477713149
28,28,8,-1.04745634450724
28,28,9,-1.05787934175
28,28,10,-0.881882642553746
28,28,11,-0.556980740192543
28,28,12,-0.730457778904148
28,28,13,-0.496415016052181
28,28,14,-0.830815498649077
28,28,15,-0.756586703719509
28,28,16,-0.785593697175024
28,28,17,-0.795871680522451
28,28,18,-0.346485970063392
28,28,19,-0.877951676252208
28,28,20,-0.896052614414783
28,28,21,-0.475854464055439
28,28,22,-0.634305042226994
28,28,23,-0.415087059887265
28,28,24,-0.516079735287998
28,28,25,-0.121817249472744
28,28,26,-0.403363955221285
28,28,27,-0.0446367167091315
28,28,28,-0.506926125350472
28,28,29,-0.519311724542608
28,28,30,-0.680551009143791
28,28,31,-0.203401087784347
28,28,32,-0.251946453350482
28,28,33,-0.543164190030893
