"pi_1","pi_2","mse_or","mse_ipw","mse_aipw1","mse_aipw2","abias_or","abias_ipw","abias_aipw1","abias_aipw2","var_or","var_ipw","var_aipw1","var_aipw2"
0.15,0.41,0.0586428003668487,0.0443266635269247,0.0443266635269247,0.0443266635269247,0.197989982121932,0.168167848272398,0.168167848272398,0.168167848272398,0.0337848224878909,0.0443371996716579,0.0443371996716579,0.0443371996716579
0.16,0.41,0.0547276561302743,0.03890744376336,0.03890744376336,0.03890744376336,0.191238324752816,0.156067617034918,0.156067617034918,0.156067617034918,0.0309354436183825,0.0389243099176296,0.0389243099176296,0.0389243099176296
0.17,0.41,0.0552166518951725,0.0426727532562492,0.0426727532562492,0.0426727532562492,0.189686998648466,0.165329057502882,0.165329057502882,0.165329057502882,0.0342364411405711,0.0426889907748862,0.0426889907748862,0.0426889907748862
0.18,0.41,0.0550558956444855,0.0412036004740961,0.0412036004740961,0.0412036004740961,0.190029408999495,0.162104658404309,0.162104658404309,0.162104658404309,0.034116007189806,0.0411601840947524,0.0411601840947524,0.0411601840947523
0.19,0.41,0.0516786149909658,0.0410872267502315,0.0410872267502315,0.0410872267502315,0.18420322524031,0.161495553395256,0.161495553395256,0.161495553395256,0.0346273659618209,0.041107744869769,0.041107744869769,0.041107744869769
0.2,0.41,0.0489647470651024,0.0400618737416951,0.0400618737416951,0.0400618737416951,0.179675325461991,0.158517733975224,0.158517733975224,0.158517733975224,0.0347256205196546,0.040062237015632,0.040062237015632,0.040062237015632
0.21,0.41,0.0479755790517771,0.0394633669935165,0.0394633669935165,0.0394633669935165,0.175912917784173,0.15768896752256,0.15768896752256,0.15768896752256,0.0343604451007061,0.0394830669779515,0.0394830669779515,0.0394830669779515
0.22,0.41,0.0451047058328763,0.0363595885280237,0.0363595885280237,0.0363595885280237,0.17157074794959,0.152173494210055,0.152173494210055,0.152173494210055,0.0327337324755977,0.0363749887508629,0.0363749887508629,0.0363749887508629
0.23,0.41,0.0458457343346838,0.0386978272659982,0.0386978272659982,0.0386978272659982,0.171727376902419,0.156174431757781,0.156174431757781,0.156174431757781,0.0349529910339197,0.0387153208190797,0.0387153208190797,0.0387153208190797
0.24,0.41,0.0455608954382944,0.03852877863044,0.03852877863044,0.03852877863044,0.17117439969062,0.157311934518941,0.157311934518941,0.157311934518941,0.0354401488056831,0.0385356127567882,0.0385356127567882,0.0385356127567882
0.25,0.41,0.0428387044530849,0.0371063764489551,0.0371063764489551,0.0371063764489551,0.164777538343634,0.152960997552038,0.152960997552038,0.152960997552038,0.0347017983690738,0.0371249267494311,0.0371249267494311,0.0371249267494311
0.26,0.41,0.0428524008548141,0.0377910897232265,0.0377910897232265,0.0377910897232265,0.164970692273663,0.154914175113558,0.154914175113558,0.154914175113558,0.0355814960149137,0.037808330305736,0.037808330305736,0.037808330305736
0.27,0.41,0.0415567338120642,0.0375403422823184,0.0375403422823184,0.0375403422823184,0.16258150403544,0.154527635842698,0.154527635842698,0.154527635842698,0.0356958033302533,0.0375568042397092,0.0375568042397092,0.0375568042397092
0.28,0.41,0.0411653545572384,0.0382814672126551,0.0382814672126551,0.0382814672126551,0.161003942444022,0.154969963967881,0.154969963967881,0.154969963967881,0.0366131787242734,0.03828137630797,0.03828137630797,0.03828137630797
0.29,0.41,0.0411805379879431,0.0379370587495316,0.0379370587495316,0.0379370587495316,0.165212983371891,0.157637423319945,0.157637423319945,0.157637423319945,0.0365576199606799,0.037951656065138,0.037951656065138,0.037951656065138
0.3,0.41,0.0410478661362135,0.0377803420807956,0.0377803420807956,0.0377803420807956,0.161551879748571,0.15498752490964,0.15498752490964,0.15498752490964,0.0367071921727874,0.0377632554537205,0.0377632554537205,0.0377632554537205
0.31,0.41,0.0400356720207871,0.0376876653393852,0.0376876653393852,0.0376876653393852,0.159920404920764,0.154929094740105,0.154929094740105,0.154929094740105,0.0368471536154618,0.0377010990866176,0.0377010990866176,0.0377010990866176
0.32,0.41,0.0430912102743418,0.0412194079008238,0.0412194079008238,0.0412194079008238,0.163956874260357,0.159804105469647,0.159804105469647,0.159804105469647,0.0404351915844469,0.041230224881757,0.041230224881757,0.041230224881757
0.33,0.41,0.0397633911925995,0.0387864143615104,0.0387864143615104,0.0387864143615104,0.159561377523861,0.157453835191134,0.157453835191134,0.157453835191134,0.0381538715397518,0.0387994180554097,0.0387994180554097,0.0387994180554097
0.34,0.41,0.0406318784614574,0.0396754450155958,0.0396754450155958,0.0396754450155958,0.161709209076081,0.159977113923482,0.159977113923482,0.159977113923482,0.0392068539206105,0.0396948809076107,0.0396948809076107,0.0396948809076107
0.35,0.41,0.040364973545617,0.0396924706198427,0.0396924706198427,0.0396924706198427,0.157330260402189,0.156535335074056,0.156535335074056,0.156535335074056,0.0393690588719429,0.0397123259041083,0.0397123259041083,0.0397123259041083
0.36,0.41,0.0383593881597024,0.0381616913571958,0.0381616913571958,0.0381616913571958,0.155492518194437,0.155706230397544,0.155706230397544,0.155706230397544,0.0378985309411494,0.0381602742073018,0.0381602742073018,0.0381602742073018
0.37,0.41,0.0376883885064493,0.0372995901228645,0.0372995901228645,0.0372995901228645,0.15670209611591,0.156161051930298,0.156161051930298,0.156161051930298,0.0371940770580673,0.0373157728661891,0.0373157728661891,0.0373157728661891
0.38,0.41,0.0379351025043356,0.0375515582849319,0.0375515582849319,0.0375515582849319,0.154290251301727,0.153317368127318,0.153317368127318,0.153317368127318,0.0374548723146484,0.0375259132864306,0.0375259132864306,0.0375259132864306
0.39,0.41,0.0421096016638451,0.0420523763137538,0.0420523763137538,0.0420523763137538,0.163812936890401,0.163607786265644,0.163607786265644,0.163607786265644,0.0420354690021333,0.0420729613696653,0.0420729613696653,0.0420729613696653
0.4,0.41,0.0376815950451388,0.037684353541721,0.037684353541721,0.037684353541721,0.15342973478474,0.153542205545078,0.153542205545078,0.153542205545078,0.0376893244302933,0.0376997692960193,0.0376997692960193,0.0376997692960193
0.41,0.41,0.0389650359395195,0.0389650359395195,0.0389650359395195,0.0389650359395195,0.157939099081931,0.157939099081931,0.157939099081931,0.157939099081931,0.0389480580195252,0.0389480580195252,0.0389480580195252,0.0389480580195252
0.1,0.42,0.0739835710706242,0.0484628016703135,0.0484628016703135,0.0484628016703135,0.230117304216913,0.175392944514638,0.175392944514638,0.175392944514638,0.0288719024528949,0.0484374568229575,0.0484374568229575,0.0484374568229575
0.11,0.42,0.0734809724991933,0.0477189231175088,0.0477189231175088,0.0477189231175088,0.227850955061853,0.173287212852615,0.173287212852615,0.173287212852615,0.0300963883387991,0.0475771790199047,0.0475771790199047,0.0475771790199047
0.12,0.42,0.0649475925020562,0.0447338381054735,0.0447338381054735,0.0447338381054735,0.212711343066756,0.169351397967913,0.169351397967913,0.169351397967913,0.0294675948405332,0.0447469765167377,0.0447469765167377,0.0447469765167377
0.13,0.42,0.0622407033581024,0.0445199600547205,0.0445199600547205,0.0445199600547205,0.206277047481803,0.167976682953768,0.167976682953768,0.167976682953768,0.0312104473679276,0.04452015367181,0.04452015367181,0.04452015367181
0.14,0.42,0.06359631093174,0.0447178647122264,0.0447178647122264,0.0447178647122264,0.207682028757864,0.169909394606245,0.169909394606245,0.169909394606245,0.0326915336898811,0.0447385029412233,0.0447385029412233,0.0447385029412233
0.15,0.42,0.0603426263015354,0.0428884490400035,0.0428884490400035,0.0428884490400035,0.201196427285169,0.16565906193143,0.16565906193143,0.16565906193143,0.032323932428554,0.0428978630590639,0.0428978630590639,0.0428978630590639
0.16,0.42,0.0559994420610121,0.0415159555739013,0.0415159555739013,0.0415159555739013,0.19348605546126,0.161870269542068,0.161870269542068,0.161870269542068,0.0323354163684723,0.0415202215201867,0.0415202215201867,0.0415202215201867
0.17,0.42,0.0558451765999533,0.0407114950125405,0.0407114950125405,0.0407114950125405,0.191950595939937,0.160368930408616,0.160368930408616,0.160368930408616,0.0328394853516259,0.0407280224900863,0.0407280224900863,0.0407280224900863
0.18,0.42,0.0543918471418624,0.0408707482201715,0.0408707482201715,0.0408707482201715,0.188953457297381,0.162640606711304,0.162640606711304,0.162640606711304,0.0330991597615584,0.0408735088235768,0.0408735088235768,0.0408735088235768
0.19,0.42,0.0511364230776641,0.0410514491264145,0.0410514491264145,0.0410514491264145,0.182001189474591,0.159923083777178,0.159923083777178,0.159923083777178,0.034347428179539,0.0410264171542477,0.0410264171542477,0.0410264171542477
0.2,0.42,0.0522131485847529,0.0411760209627739,0.0411760209627739,0.0411760209627739,0.184702365267552,0.16260921698902,0.16260921698902,0.16260921698902,0.035335468333948,0.0411958431514767,0.0411958431514767,0.0411958431514767
0.21,0.42,0.0480978220044077,0.038346216548556,0.038346216548556,0.038346216548556,0.177772929121989,0.156380875235314,0.156380875235314,0.156380875235314,0.0334762095102842,0.038364741332039,0.038364741332039,0.038364741332039
0.22,0.42,0.0473811120980788,0.0389369571349674,0.0389369571349674,0.0389369571349674,0.175885698362007,0.15874711257261,0.15874711257261,0.15874711257261,0.0346217067242212,0.0389488449783447,0.0389488449783447,0.0389488449783447
0.23,0.42,0.0449851918717585,0.0377774886563025,0.0377774886563025,0.0377774886563025,0.171644872311138,0.155540619214786,0.155540619214786,0.155540619214786,0.0340201687939333,0.0377885678818995,0.0377885678818995,0.0377885678818995
0.24,0.42,0.043071204238499,0.0380081730182222,0.0380081730182222,0.0380081730182222,0.164990212114705,0.15476953063787,0.15476953063787,0.15476953063787,0.0345203049924921,0.0379342333793578,0.0379342333793578,0.0379342333793578
0.25,0.42,0.0426445383383746,0.0363446521263724,0.0363446521263724,0.0363446521263724,0.16555661699468,0.152226482014138,0.152226482014138,0.152226482014138,0.0335057480651762,0.0363627066559601,0.0363627066559601,0.0363627066559601
0.26,0.42,0.0438171472578345,0.0385049498730844,0.0385049498730844,0.0385049498730844,0.167740050095671,0.156995212682355,0.156995212682355,0.156995212682355,0.035739382792539,0.0385235945435338,0.0385235945435338,0.0385235945435338
0.27,0.42,0.0411299569281546,0.0355816643388045,0.0355816643388045,0.0355816643388045,0.162734514862401,0.148955380025292,0.148955380025292,0.148955380025292,0.0336427161264422,0.0355860213940995,0.0355860213940995,0.0355860213940995
0.28,0.42,0.0418175731783231,0.0384976627768778,0.0384976627768778,0.0384976627768778,0.163278315019465,0.156593724601764,0.156593724601764,0.156593724601764,0.0365326487021203,0.0384959701135784,0.0384959701135784,0.0384959701135784
0.29,0.42,0.0397373735392697,0.0371302398326725,0.0371302398326725,0.0371302398326725,0.159908180832219,0.153806231210491,0.153806231210491,0.153806231210491,0.0355514880002617,0.0371087851883608,0.0371087851883608,0.0371087851883608
0.3,0.42,0.0393129189336189,0.0356160168051474,0.0356160168051474,0.0356160168051474,0.158645122636985,0.151073015956219,0.151073015956219,0.151073015956219,0.0343669128080607,0.0356045407112536,0.0356045407112536,0.0356045407112536
0.31,0.42,0.0369557581489718,0.0353752518492404,0.0353752518492404,0.0353752518492404,0.152929065646829,0.149371794060269,0.149371794060269,0.149371794060269,0.0342999029225389,0.0353322029309879,0.0353322029309879,0.0353322029309879
0.32,0.42,0.0395802444431278,0.0376695090137265,0.0376695090137265,0.0376695090137265,0.158640642670881,0.154404158227024,0.154404158227024,0.154404158227024,0.0368364961761086,0.0376874733182905,0.0376874733182905,0.0376874733182905
0.33,0.42,0.0398368251714144,0.0382635770282651,0.0382635770282651,0.0382635770282651,0.1582335104799,0.154884219158902,0.154884219158902,0.154884219158902,0.0375936014567323,0.0382825663891842,0.0382825663891842,0.0382825663891842
0.34,0.42,0.0383170036054691,0.037337157825624,0.037337157825624,0.037337157825624,0.156503061829382,0.155030441487057,0.155030441487057,0.155030441487057,0.0368456562666758,0.0373418845108516,0.0373418845108516,0.0373418845108516
0.35,0.42,0.0359338529134499,0.0350068264687925,0.0350068264687925,0.0350068264687925,0.151217315130456,0.148886914613934,0.148886914613934,0.148886914613934,0.0347257746585556,0.0350204722758332,0.0350204722758332,0.0350204722758332
0.36,0.42,0.0388857286444274,0.0383830776553747,0.0383830776553747,0.0383830776553747,0.157540299389809,0.15650511009039,0.15650511009039,0.15650511009039,0.0381059586975008,0.0383915370493574,0.0383915370493574,0.0383915370493574
0.37,0.42,0.0386102097190763,0.0381129108180198,0.0381129108180198,0.0381129108180198,0.15737190929968,0.15618072029269,0.15618072029269,0.15618072029269,0.0379468607816971,0.038131967031532,0.038131967031532,0.038131967031532
0.38,0.42,0.0399578245577736,0.0393568296779655,0.0393568296779655,0.0393568296779655,0.159595307016877,0.15866019134436,0.15866019134436,0.15866019134436,0.0391439114661005,0.0393103489313952,0.0393103489313952,0.0393103489313952
0.39,0.42,0.0364193068980887,0.0362522041486756,0.0362522041486756,0.0362522041486756,0.152981171689611,0.15248150583488,0.15248150583488,0.15248150583488,0.0361998522222952,0.0362703054857967,0.0362703054857967,0.0362703054857967
0.4,0.42,0.0377422850107004,0.0376627025423018,0.0376627025423018,0.0376627025423018,0.154624568290727,0.154452663355303,0.154452663355303,0.154452663355303,0.0376415748795308,0.0376811726096805,0.0376811726096805,0.0376811726096805
0.41,0.42,0.0414239045664806,0.0414003869593675,0.0414003869593675,0.0414003869593675,0.161761239403615,0.161702451052069,0.161702451052069,0.161702451052069,0.0414080135986493,0.0414202754510007,0.0414202754510007,0.0414202754510007
0.42,0.42,0.0402861119761067,0.0402861119761067,0.0402861119761067,0.0402861119761067,0.160475302794818,0.160475302794818,0.160475302794818,0.160475302794818,0.0403058138653984,0.0403058138653984,0.0403058138653984,0.0403058138653984
0.1,0.43,0.0736517576719785,0.050257295934993,0.050257295934993,0.050257295934993,0.229092077898522,0.17998215745925,0.17998215745925,0.17998215745925,0.0301527459596066,0.0502656221189011,0.0502656221189011,0.0502656221189011
0.11,0.43,0.0686342941258611,0.0468683216056051,0.0468683216056051,0.0468683216056051,0.220259975757827,0.171646369977399,0.171646369977399,0.171646369977399,0.028947845901091,0.0468857185382966,0.0468857185382966,0.0468857185382966
0.12,0.43,0.0649547994849725,0.0454575353397616,0.0454575353397616,0.0454575353397616,0.210585876543183,0.169061664759663,0.169061664759663,0.169061664759663,0.0303490318024714,0.0453986593307673,0.0453986593307673,0.0453986593307673
0.13,0.43,0.0643264725372418,0.0432948526294923,0.0432948526294923,0.0432948526294923,0.209345817748129,0.16640037377301,0.16640037377301,0.16640037377301,0.0306353699982679,0.0433053167995275,0.0433053167995275,0.0433053167995275
0.14,0.43,0.0653579968324178,0.0462612403222644,0.0462612403222644,0.0462612403222644,0.210500434795362,0.170802056631695,0.170802056631695,0.170802056631695,0.0336294503889545,0.0462838905573886,0.0462838905573886,0.0462838905573886
0.15,0.43,0.0589499815500101,0.0411521571573684,0.0411521571573684,0.0411521571573684,0.200962257413257,0.164101842282195,0.164101842282195,0.164101842282195,0.0307460023036569,0.0411641210935833,0.0411641210935833,0.0411641210935833
0.16,0.43,0.0578117978308123,0.0447574013097687,0.0447574013097687,0.0447574013097687,0.19540877701912,0.169770546200292,0.169770546200292,0.169770546200292,0.0341292596364524,0.0446917872047879,0.0446917872047879,0.0446917872047879
0.17,0.43,0.0555055086477565,0.0411937502760419,0.0411937502760419,0.0411937502760419,0.191811545238227,0.161986387914956,0.161986387914956,0.161986387914956,0.0326595559020038,0.0412061215548633,0.0412061215548633,0.0412061215548633
0.18,0.43,0.0538895084481515,0.0387728239971407,0.0387728239971407,0.0387728239971407,0.190377052140483,0.156774498572537,0.156774498572537,0.156774498572537,0.0309867978144218,0.0387753703182323,0.0387753703182323,0.0387753703182323
0.19,0.43,0.0536562309759511,0.0395058416726559,0.0395058416726559,0.0395058416726559,0.188020487005016,0.157251510095063,0.157251510095063,0.157251510095063,0.0326285186987852,0.0395044091659269,0.0395044091659269,0.0395044091659269
0.2,0.43,0.0530178899798855,0.0413125744829961,0.0413125744829961,0.0413125744829961,0.184209673858029,0.160398222321112,0.160398222321112,0.160398222321112,0.03521154910156,0.0413332286679004,0.0413332286679004,0.0413332286679004
0.21,0.43,0.0468865896352598,0.0373548371573095,0.0373548371573095,0.0373548371573095,0.175537244262126,0.155188888682067,0.155188888682067,0.155188888682067,0.0322977510693924,0.0373414059831429,0.0373414059831429,0.0373414059831429
0.22,0.43,0.047430336677963,0.0370262073862503,0.0370262073862503,0.0370262073862503,0.176061809045915,0.153243913874464,0.153243913874464,0.153243913874464,0.0325178668591016,0.0370380862213272,0.0370380862213272,0.0370380862213272
0.23,0.43,0.0452246050310962,0.0380393459745056,0.0380393459745056,0.0380393459745056,0.169104371813049,0.15660291680457,0.15660291680457,0.15660291680457,0.033925922973337,0.0380038235938176,0.0380038235938176,0.0380038235938176
0.24,0.43,0.0435708178165143,0.0383388036575651,0.0383388036575651,0.0383388036575651,0.167644082699356,0.154958957018339,0.154958957018339,0.154958957018339,0.0346699359233849,0.038199952237321,0.038199952237321,0.038199952237321
0.25,0.43,0.0437749681329281,0.0367066095067151,0.0367066095067151,0.0367066095067151,0.167783632252335,0.154212184904551,0.154212184904551,0.154212184904551,0.0336884535610591,0.0367249442888307,0.0367249442888307,0.0367249442888307
0.26,0.43,0.0445268130967603,0.038194187200151,0.038194187200151,0.038194187200151,0.168938943079732,0.155084687598407,0.155084687598407,0.155084687598407,0.0353651899817669,0.0382109803532792,0.0382109803532792,0.0382109803532792
0.27,0.43,0.0444032534234818,0.0377689864624857,0.0377689864624857,0.0377689864624857,0.166863562878388,0.154025719445607,0.154025719445607,0.154025719445607,0.0353802864730088,0.0377413177199478,0.0377413177199478,0.0377413177199478
0.28,0.43,0.0426057209556851,0.037983183495535,0.037983183495535,0.037983183495535,0.164461499336815,0.155664421426185,0.155664421426185,0.155664421426185,0.035754685419176,0.0380015627608288,0.0380015627608288,0.0380015627608288
0.29,0.43,0.0417251874987642,0.0371750284305523,0.0371750284305523,0.0371750284305523,0.165326775168739,0.155009605142098,0.155009605142098,0.155009605142098,0.0353664314807203,0.0371778545365473,0.0371778545365473,0.0371778545365473
0.3,0.43,0.0396151875792317,0.0367409675364589,0.0367409675364589,0.0367409675364589,0.159299147133176,0.153139798894259,0.153139798894259,0.153139798894259,0.0352214785339376,0.0367457477557202,0.0367457477557202,0.0367457477557202
0.31,0.43,0.0400137297336987,0.0375236651213082,0.0375236651213082,0.0375236651213082,0.158262057744059,0.153242295164311,0.153242295164311,0.153242295164311,0.0362475417710172,0.0375355697928666,0.0375355697928666,0.0375355697928666
0.32,0.43,0.0387328315787203,0.0362345298182841,0.0362345298182841,0.0362345298182841,0.157270077522068,0.151511005253266,0.151511005253266,0.151511005253266,0.0351806157673059,0.036250933237541,0.036250933237541,0.036250933237541
0.33,0.43,0.0394574304729276,0.0377511512440677,0.0377511512440677,0.0377511512440677,0.157985980819946,0.154849224396346,0.154849224396346,0.154849224396346,0.0368868037565258,0.037766049925749,0.037766049925749,0.037766049925749
0.34,0.43,0.0396890063921257,0.0373750360090343,0.0373750360090343,0.0373750360090343,0.160021285827348,0.155552928793343,0.155552928793343,0.155552928793343,0.0366736985741244,0.0373328014539697,0.0373328014539697,0.0373328014539698
0.35,0.43,0.0373552498980384,0.0367852769894335,0.0367852769894335,0.0367852769894335,0.154848441835963,0.153114683532708,0.153114683532708,0.153114683532708,0.0362048078673197,0.0367426841112226,0.0367426841112226,0.0367426841112226
0.36,0.43,0.0385863972144361,0.037590041616984,0.037590041616984,0.037590041616984,0.156934076285356,0.154929193215172,0.154929193215172,0.154929193215172,0.0372345441756283,0.0376086712410409,0.0376086712410409,0.0376086712410409
0.37,0.43,0.0365000109617444,0.0362225348511301,0.0362225348511301,0.0362225348511301,0.152754657783128,0.152301587525189,0.152301587525189,0.152301587525189,0.0358954316901877,0.0362006581982864,0.0362006581982864,0.0362006581982864
0.38,0.43,0.0372752700393872,0.0367889592597003,0.0367889592597003,0.0367889592597003,0.154154718017905,0.153574901532605,0.153574901532605,0.153574901532605,0.0366351409353759,0.0368072711268233,0.0368072711268233,0.0368072711268233
0.39,0.43,0.0384063911562032,0.0382277410108596,0.0382277410108596,0.0382277410108596,0.157196355181153,0.156948811863083,0.156948811863083,0.156948811863083,0.0381186123831357,0.0382372304202874,0.0382372304202874,0.0382372304202874
0.4,0.43,0.0364449200940327,0.0365259205850712,0.0365259205850712,0.0365259205850712,0.152689071928278,0.152304984903707,0.152304984903707,0.152304984903707,0.0364075869105208,0.036479474685197,0.036479474685197,0.036479474685197
0.41,0.43,0.038070228157601,0.0379543270250422,0.0379543270250422,0.0379543270250422,0.156355158876624,0.156079148273266,0.156079148273266,0.156079148273266,0.0379548400152286,0.0379714683229645,0.0379714683229645,0.0379714683229645
0.42,0.43,0.0377938112023865,0.0376760591796871,0.0376760591796871,0.0376760591796871,0.156682873276291,0.156238529767899,0.156238529767899,0.156238529767899,0.0376167899257338,0.0376160808116384,0.0376160808116384,0.0376160808116384
0.43,0.43,0.0381198224904051,0.0381198224904051,0.0381198224904051,0.0381198224904051,0.156019878832369,0.156019878832369,0.156019878832369,0.156019878832369,0.03813882322235,0.03813882322235,0.03813882322235,0.03813882322235
0.1,0.44,0.0745616733169942,0.0511711331134829,0.0511711331134829,0.0511711331134829,0.230605465698015,0.182936097289944,0.182936097289944,0.182936097289944,0.0291512429428208,0.051192720307828,0.051192720307828,0.051192720307828
0.11,0.44,0.0695215214620762,0.0461997989556581,0.0461997989556581,0.0461997989556581,0.221114763584461,0.17102314823126,0.17102314823126,0.17102314823126,0.0283303950684103,0.0462187582006729,0.0462187582006729,0.0462187582006729
0.12,0.44,0.0654342545827915,0.0414139969392742,0.0414139969392742,0.0414139969392742,0.215051503827521,0.162061238427415,0.162061238427415,0.162061238427415,0.0270805327014587,0.0414201848548941,0.0414201848548941,0.0414201848548941
0.13,0.44,0.0685766211652448,0.0461137673914965,0.0461137673914965,0.0461137673914965,0.217799797119878,0.170927040483648,0.170927040483648,0.170927040483648,0.0316886017039945,0.0461352007488313,0.0461352007488313,0.0461352007488313
0.14,0.44,0.0647716775786022,0.0422713730905345,0.0422713730905345,0.0422713730905345,0.210793550810662,0.164955732414467,0.164955732414467,0.164955732414467,0.0304123155531171,0.0422912859156135,0.0422912859156135,0.0422912859156135
0.15,0.44,0.0603052842823275,0.041625841244432,0.041625841244432,0.0416258412444321,0.201897016422054,0.163184829339977,0.163184829339977,0.163184829339977,0.0306754164460322,0.0416452283984205,0.0416452283984205,0.0416452283984205
0.16,0.44,0.0575829877801378,0.0398186752051559,0.0398186752051559,0.0398186752051559,0.195735664685249,0.159888907389925,0.159888907389925,0.159888907389925,0.0301192891793294,0.0398335481381748,0.0398335481381748,0.0398335481381748
0.17,0.44,0.0559581930840973,0.040004285545595,0.040004285545595,0.0400042855455949,0.193738513169092,0.158305586184461,0.158305586184461,0.158305586184461,0.0308293955223909,0.0400227285337602,0.0400227285337602,0.0400227285337602
0.18,0.44,0.0553502065928617,0.0385600375542924,0.0385600375542924,0.0385600375542924,0.191575034332874,0.156529408256815,0.156529408256815,0.156529408256815,0.0311057973703428,0.0385523197675422,0.0385523197675422,0.0385523197675422
0.19,0.44,0.0524310201586053,0.0390329320150513,0.0390329320150513,0.0390329320150513,0.186861804473781,0.157925700807948,0.157925700807948,0.157925700807948,0.0319371733820177,0.0390513912193189,0.0390513912193189,0.0390513912193189
0.2,0.44,0.0511078877774786,0.0398423864115942,0.0398423864115942,0.0398423864115942,0.184100503510304,0.157799128250036,0.157799128250036,0.157799128250036,0.0327842513964844,0.0398424655982144,0.0398424655982144,0.0398424655982144
0.21,0.44,0.0483526479280895,0.0370443884148563,0.0370443884148563,0.0370443884148563,0.177358574531887,0.153867909468243,0.153867909468243,0.153867909468243,0.0314020344341035,0.0370601040755082,0.0370601040755082,0.0370601040755082
0.22,0.44,0.0479483089092097,0.0375039805161678,0.0375039805161678,0.0375039805161678,0.17779424134431,0.153363346751836,0.153363346751836,0.153363346751836,0.0325231610241219,0.0375227097314848,0.0375227097314848,0.0375227097314848
0.23,0.44,0.0464678909002501,0.0369809571239079,0.0369809571239079,0.0369809571239079,0.172390680971115,0.152161409375831,0.152161409375831,0.152161409375831,0.0325105485610886,0.0369981720224507,0.0369981720224507,0.0369981720224508
0.24,0.44,0.0470262037010433,0.0376024348194198,0.0376024348194198,0.0376024348194198,0.174820541909727,0.155932530798987,0.155932530798987,0.155932530798987,0.0337541883572758,0.0375992176836577,0.0375992176836577,0.0375992176836577
0.25,0.44,0.0464606002332603,0.038295744359005,0.038295744359005,0.038295744359005,0.173022254999964,0.157711482849786,0.157711482849786,0.157711482849786,0.0346584991598873,0.0383036834389904,0.0383036834389904,0.0383036834389904
0.26,0.44,0.0429302317144919,0.0366388281777623,0.0366388281777623,0.0366388281777623,0.166447434178697,0.153121575025432,0.153121575025432,0.153121575025432,0.033646090080447,0.0366494440018822,0.0366494440018822,0.0366494440018822
0.27,0.44,0.0436161052433808,0.0379186505758426,0.0379186505758426,0.0379186505758426,0.167229982353813,0.155896192448183,0.155896192448183,0.155896192448183,0.035152066469983,0.0379362479103445,0.0379362479103445,0.0379362479103445
0.28,0.44,0.0428391514360868,0.0377529720425092,0.0377529720425092,0.0377529720425093,0.1647069319156,0.15497271379333,0.15497271379333,0.15497271379333,0.0352344350808127,0.0377709633172679,0.0377709633172679,0.0377709633172679
0.29,0.44,0.0388517333038857,0.0369890485147746,0.0369890485147746,0.0369890485147746,0.15878327001435,0.153896960500695,0.153896960500695,0.153896960500695,0.0347707540025655,0.036705843314185,0.036705843314185,0.036705843314185
0.3,0.44,0.0407647712190805,0.0373472136356303,0.0373472136356303,0.0373472136356303,0.16110361752144,0.154918919307429,0.154918919307429,0.154918919307429,0.035514683589493,0.0373573322414924,0.0373573322414924,0.0373573322414924
0.31,0.44,0.0411319849416596,0.0384392493917446,0.0384392493917446,0.0384392493917446,0.161732927260059,0.156608553416708,0.156608553416708,0.156608553416708,0.0368898830414821,0.0384448992849174,0.0384448992849174,0.0384448992849174
0.32,0.44,0.0403483753947751,0.0365531888247688,0.0365531888247688,0.0365531888247688,0.161357049190081,0.153643221765372,0.153643221765372,0.153643221765372,0.0352422657105651,0.0365125447996712,0.0365125447996712,0.0365125447996712
0.33,0.44,0.0403111824303781,0.0380167978975963,0.0380167978975963,0.0380167978975963,0.162006695284649,0.156969369243782,0.156969369243782,0.156969369243782,0.0369908252131648,0.0380355576952471,0.0380355576952471,0.0380355576952471
0.34,0.44,0.0397087566902805,0.0372425226877522,0.0372425226877522,0.0372425226877522,0.158565105074641,0.153025285471374,0.153025285471374,0.153025285471374,0.0364261534898896,0.0372370407193703,0.0372370407193703,0.0372370407193703
0.35,0.44,0.0412761364952076,0.0396585508488465,0.0396585508488465,0.0396585508488465,0.161454030700652,0.158323566815678,0.158323566815678,0.158323566815678,0.0389611611888373,0.0396766604893602,0.0396766604893602,0.0396766604893602
0.36,0.44,0.0376516436119719,0.0369345129498573,0.0369345129498573,0.0369345129498573,0.156242286900778,0.154190819411515,0.154190819411515,0.154190819411515,0.0364390206384979,0.036907425818813,0.036907425818813,0.036907425818813
0.37,0.44,0.0386028800408158,0.0378268233655439,0.0378268233655439,0.0378268233655439,0.155518767774063,0.154061969934287,0.154061969934287,0.154061969934287,0.0374154020500999,0.0378429444619749,0.0378429444619749,0.0378429444619749
0.38,0.44,0.0383219215814048,0.0375970837739869,0.0375970837739869,0.0375970837739869,0.15607900440958,0.154326292373041,0.154326292373041,0.154326292373041,0.0373324183167499,0.0376153092773632,0.0376153092773632,0.0376153092773632
0.39,0.44,0.0374633311673866,0.0370096618233788,0.0370096618233788,0.0370096618233788,0.154195839492217,0.153588698268102,0.153588698268102,0.153588698268102,0.0368464581253417,0.0370278398179295,0.0370278398179295,0.0370278398179295
0.4,0.44,0.0389993617077551,0.0387908716305388,0.0387908716305388,0.0387908716305388,0.159472101547436,0.158780346349337,0.158780346349337,0.158780346349337,0.0386882417894298,0.0388047796227112,0.0388047796227112,0.0388047796227112
